0,coeff1,coeff2,coeff3,coeff4,coeff5,coeff6,coeff7,coeff8,coeff9,coeff10
4602500.0,0.23963,0.11223,0.21486,0.086522,-0.013728,0.0078095,-0.00031281,3.2134e-05,0.0,0.0
4603000.0,0.23758,0.11338,0.21509,0.084465,-0.01319,0.0087832,-0.00036363,4.6685e-05,0.0,0.0
4604000.0,0.23454,0.11223,0.21327,0.079808,-0.013222,0.0094836,-0.00042395,6.2913e-05,0.0,0.0
4605000.0,0.23254,0.10874,0.21023,0.075742,-0.014099,0.0091632,-0.00044287,6.6489e-05,0.0,0.0
4610000.0,0.2251,0.092242,0.19966,0.066196,-0.01928,0.0060874,-0.00040659,4.5496e-05,0.0,0.0
4615000.0,0.215,0.082277,0.19578,0.062081,-0.023284,0.0046905,-0.00039624,3.109e-05,0.0,0.0
4620000.0,0.20088,0.074766,0.19471,0.058354,-0.027489,0.0041132,-0.00042045,2.3181e-05,0.0,0.0
4625000.0,0.18119,0.070131,0.19654,0.054114,-0.032665,0.0039282,-0.00047627,1.8119e-05,0.0,0.0
4626000.0,0.17647,0.070048,0.19746,0.053226,-0.033821,0.0039227,-0.00049145,1.7282e-05,0.0,0.0
4627000.0,0.17155,0.070528,0.19867,0.052366,-0.034986,0.0039246,-0.00050785,1.6477e-05,0.0,0.0
4628000.0,0.1665,0.071808,0.20023,0.051582,-0.036117,0.0039319,-0.00052519,1.5693e-05,0.0,0.0
4629000.0,0.1615,0.074229,0.20224,0.050949,-0.037146,0.003941,-0.0005429,1.4919e-05,0.0,0.0
4630000.0,0.15687,0.078291,0.20482,0.050592,-0.037949,0.0039464,-0.00055991,1.4143e-05,0.0,0.0
4631000.0,0.15317,0.084714,0.20809,0.050713,-0.038327,0.0039389,-0.00057428,1.3352e-05,0.0,0.0
4632000.0,0.15134,0.094518,0.21222,0.051631,-0.037952,0.0039032,-0.00058263,1.2532e-05,0.0,0.0
4633000.0,0.15296,0.10908,0.21734,0.053832,-0.036312,0.0038153,-0.00057932,1.1673e-05,0.0,0.0
4634000.0,0.16041,0.13008,0.2235,0.058014,-0.03265,0.0036389,-0.00055548,1.0776e-05,0.0,0.0
4635000.0,0.17699,0.15903,0.23043,0.065036,-0.025991,0.0033257,-0.00049872,9.8656e-06,0.0,0.0
4636000.0,0.20612,0.1961,0.2373,0.075627,-0.015427,0.0028274,-0.00039553,9.0098e-06,0.0,0.0
4637000.0,0.2491,0.23816,0.24251,0.089684,-0.00084965,0.0021297,-0.00023943,8.3307e-06,0.0,0.0
4638000.0,0.30188,0.27753,0.24407,0.10545,0.016088,0.0013007,-4.354e-05,7.968e-06,0.0,0.0
4639000.0,0.3543,0.30466,0.24085,0.11967,0.031996,0.00049613,0.0001557,7.9838e-06,0.0,0.0
4640000.0,0.39536,0.31413,0.23356,0.12944,0.043587,-0.00012249,0.00031688,8.2965e-06,0.0,0.0
4645000.0,0.41313,0.23241,0.19502,0.1241,0.042609,-0.00038581,0.00043026,9.8023e-06,0.0,0.0
4650000.0,0.3659,0.16861,0.18076,0.10752,0.025996,0.00025907,0.00027824,9.5873e-06,0.0,0.0
4655000.0,0.33461,0.13637,0.17488,0.098057,0.015978,0.00065288,0.00017637,8.9604e-06,0.0,0.0
4660000.0,0.31431,0.11731,0.17135,0.092494,0.009855,0.00088705,0.00011241,8.3175e-06,0.0,0.0
4665000.0,0.30003,0.10428,0.16862,0.088947,0.0057815,0.0010382,6.9653e-05,7.7313e-06,0.0,0.0
4670000.0,0.28923,0.094374,0.16617,0.086539,0.0028677,0.0011441,3.9219e-05,7.2096e-06,0.0,0.0
4675000.0,0.28058,0.08623,0.16382,0.084832,0.0006613,0.0012236,1.6421e-05,6.7463e-06,0.0,0.0
4680000.0,0.27333,0.079148,0.16147,0.08359,-0.0010862,0.001287,-1.3774e-06,6.3329e-06,0.0,0.0
4685000.0,0.26703,0.072729,0.15905,0.082674,-0.0025214,0.0013403,-1.5747e-05,5.9616e-06,0.0,0.0
4690000.0,0.2614,0.066728,0.15655,0.081997,-0.0037357,0.0013871,-2.7677e-05,5.6256e-06,0.0,0.0
4695000.0,0.25626,0.060984,0.15392,0.081503,-0.004789,0.0014295,-3.7816e-05,5.3193e-06,0.0,0.0
4700000.0,0.25148,0.055386,0.15114,0.081157,-0.0057222,0.0014691,-4.6608e-05,5.0381e-06,0.0,0.0
4705000.0,0.24698,0.049854,0.14819,0.080931,-0.0065639,0.0015069,-5.4363e-05,4.7782e-06,0.0,0.0
4710000.0,0.24268,0.044326,0.14503,0.080807,-0.0073349,0.0015436,-6.1307e-05,4.5363e-06,0.0,0.0
4715000.0,0.23855,0.038754,0.14164,0.080773,-0.0080505,0.0015797,-6.7605e-05,4.3098e-06,0.0,0.0
4720000.0,0.23454,0.033099,0.13798,0.08082,-0.0087224,0.0016156,-7.3381e-05,4.0965e-06,0.0,0.0
4725000.0,0.23065,0.027327,0.13401,0.080939,-0.0093594,0.0016514,-7.8728e-05,3.8942e-06,0.0,0.0
4730000.0,0.22685,0.021413,0.12969,0.081126,-0.0099681,0.0016874,-8.3717e-05,3.7013e-06,0.0,0.0
4735000.0,0.22315,0.015334,0.12497,0.081377,-0.010554,0.0017236,-8.8402e-05,3.5162e-06,0.0,0.0
4740000.0,0.21955,0.0090781,0.11978,0.081686,-0.011119,0.0017601,-9.282e-05,3.3376e-06,0.0,0.0
4745000.0,0.21606,0.002641,0.11407,0.082051,-0.011668,0.0017966,-9.6996e-05,3.1642e-06,0.0,0.0
4750000.0,0.21273,-0.0039669,0.10775,0.082463,-0.012199,0.0018331,-0.00010094,2.9947e-06,0.0,0.0
4755000.0,0.2096,-0.010714,0.10075,0.082916,-0.012714,0.0018691,-0.00010465,2.8279e-06,0.0,0.0
4760000.0,0.20675,-0.017539,0.092971,0.083393,-0.013209,0.001904,-0.00010812,2.6627e-06,0.0,0.0
4765000.0,0.2043,-0.024332,0.084328,0.083876,-0.013679,0.0019371,-0.00011129,2.4979e-06,0.0,0.0
4770000.0,0.20241,-0.030915,0.074739,0.084331,-0.014116,0.0019671,-0.00011411,2.3321e-06,0.0,0.0
4775000.0,0.2013,-0.037008,0.064149,0.084708,-0.014508,0.0019923,-0.00011648,2.164e-06,0.0,0.0
4780000.0,0.20126,-0.042185,0.052564,0.084933,-0.014836,0.0020102,-0.00011826,1.9923e-06,0.0,0.0
4785000.0,0.2027,-0.045818,0.040102,0.084897,-0.015074,0.0020176,-0.00011926,1.8156e-06,0.0,0.0
4790000.0,0.20613,-0.047021,0.02708,0.084447,-0.01519,0.0020104,-0.00011923,1.633e-06,0.0,0.0
4795000.0,0.21212,-0.044607,0.014124,0.083378,-0.015141,0.0019834,-0.00011787,1.444e-06,0.0,0.0
4800000.0,0.22127,-0.037129,0.0023017,0.081437,-0.014883,0.0019313,-0.00011489,1.2494e-06,0.0,0.0
4805000.0,0.23399,-0.023078,-0.0067969,0.078358,-0.014375,0.00185,-0.00011004,1.0522e-06,0.0,0.0
4810000.0,0.25019,-0.0013445,-0.011147,0.073944,-0.013605,0.0017388,-0.0001033,8.5778e-07,0.0,0.0
4815000.0,0.269,0.028074,-0.008708,0.068178,-0.012611,0.0016036,-9.5066e-05,6.7428e-07,0.0,0.0
4820000.0,0.2886,0.063431,0.0018099,0.061349,-0.011495,0.0014583,-8.618e-05,5.1052e-07,0.0,0.0
4825000.0,0.30654,0.1012,0.020155,0.054048,-0.010415,0.0013225,-7.7844e-05,3.7301e-07,0.0,0.0
4830000.0,0.32053,0.13702,0.044323,0.04702,-0.0095309,0.0012161,-7.1228e-05,2.6294e-07,0.0,0.0
4832000.0,0.32466,0.14992,0.05494,0.044437,-0.0092597,0.0011849,-6.9248e-05,2.2571e-07,0.0,0.0
4834000.0,0.32791,0.16174,0.065782,0.042032,-0.0090424,0.0011609,-6.7687e-05,1.9166e-07,0.0,0.0
4835000.0,0.32919,0.1672,0.071225,0.040903,-0.0089545,0.0011517,-6.7066e-05,1.7565e-07,0.0,0.0
4836000.0,0.33025,0.17235,0.076653,0.039825,-0.0088804,0.0011442,-6.6551e-05,1.6022e-07,0.0,0.0
4837000.0,0.3311,0.17718,0.082044,0.0388,-0.0088202,0.0011386,-6.6139e-05,1.4531e-07,0.0,0.0
4838000.0,0.33174,0.18169,0.087378,0.037827,-0.0087736,0.0011348,-6.5828e-05,1.3082e-07,0.0,0.0
4839000.0,0.33217,0.18589,0.092638,0.036908,-0.0087403,0.0011327,-6.5615e-05,1.167e-07,0.0,0.0
4840000.0,0.33241,0.18976,0.097809,0.036043,-0.0087199,0.0011322,-6.5497e-05,1.0287e-07,0.0,0.0
4841000.0,0.33246,0.19331,0.10288,0.035229,-0.0087121,0.0011334,-6.547e-05,8.9266e-08,0.0,0.0
4842000.0,0.33233,0.19656,0.10783,0.034467,-0.0087162,0.0011361,-6.553e-05,7.5826e-08,0.0,0.0
4843000.0,0.33204,0.19951,0.11266,0.033756,-0.0087318,0.0011402,-6.5671e-05,6.2489e-08,0.0,0.0
4844000.0,0.33159,0.20216,0.11735,0.033093,-0.0087584,0.0011458,-6.589e-05,4.9201e-08,0.0,0.0
4845000.0,0.33099,0.20453,0.1219,0.032477,-0.0087953,0.0011526,-6.6181e-05,3.5909e-08,0.0,0.0
4850000.0,0.32614,0.21255,0.14242,0.030035,-0.009114,0.001204,-6.8555e-05,-3.2096e-08,0.0,0.0
4855000.0,0.31903,0.21532,0.15916,0.028461,-0.0096035,0.001277,-7.2048e-05,-1.0553e-07,0.0,0.0
4860000.0,0.3106,0.21433,0.17242,0.027497,-0.010202,0.001364,-7.6191e-05,-1.8666e-07,0.0,0.0
4870000.0,0.29223,0.20573,0.19053,0.026598,-0.011551,0.0015599,-8.5176e-05,-3.745e-07,0.0,0.0
4880000.0,0.27387,0.19319,0.20083,0.026198,-0.012941,0.0017668,-9.3974e-05,-5.9482e-07,0.0,0.0
4890000.0,0.2564,0.17983,0.20635,0.025719,-0.014281,0.0019768,-0.00010203,-8.4367e-07,0.0,0.0
4900000.0,0.23984,0.167,0.20896,0.024888,-0.01554,0.0021895,-0.00010922,-1.1178e-06,0.0,0.0
4910000.0,0.22393,0.1552,0.20978,0.023567,-0.016703,0.0024071,-0.00011553,-1.4153e-06,0.0,0.0
4920000.0,0.20837,0.14463,0.20945,0.021667,-0.017761,0.002633,-0.000121,-1.7353e-06,0.0,0.0
4930000.0,0.19282,0.13537,0.20834,0.019119,-0.018694,0.0028709,-0.00012563,-2.0777e-06,0.0,0.0
4940000.0,0.17699,0.1275,0.20663,0.015848,-0.019471,0.0031246,-0.00012937,-2.4424e-06,0.0,0.0
4950000.0,0.16064,0.12118,0.20439,0.011774,-0.020045,0.0033978,-0.00013212,-2.8293e-06,0.0,0.0
4960000.0,0.14358,0.11664,0.20164,0.0068176,-0.020342,0.0036937,-0.00013371,-3.2372e-06,0.0,0.0
4970000.0,0.12575,0.11429,0.1983,0.00091842,-0.020263,0.0040151,-0.00013387,-3.6625e-06,0.0,0.0
4980000.0,0.10731,0.11466,0.19426,-0.0059246,-0.019675,0.0043629,-0.00013219,-4.098e-06,0.0,0.0
4990000.0,0.08875,0.11844,0.18942,-0.013578,-0.01842,0.0047356,-0.00012817,-4.53e-06,0.0,0.0
5000000.0,0.071147,0.12634,0.18366,-0.021661,-0.016346,0.0051277,-0.00012116,-4.9359e-06,0.0,0.0
5010000.0,0.05631,0.13881,0.17701,-0.029403,-0.013377,0.0055293,-0.00011053,-5.2822e-06,0.0,0.0
5020000.0,0.046742,0.15552,0.16974,-0.03557,-0.0096453,0.0059297,-9.5818e-05,-5.5286e-06,0.0,0.0
5030000.0,0.044988,0.17471,0.16249,-0.03865,-0.0056417,0.0063292,-7.708e-05,-5.64e-06,0.0,0.0
5040000.0,0.051838,0.19273,0.15643,-0.037584,-0.0021485,0.0068253,-5.4133e-05,-5.6061e-06,0.0,0.0
5050000.0,0.067684,0.20675,0.1527,-0.03114,0.00015278,0.007274,-3.0916e-05,-5.4724e-06,0.0,0.0
5060000.0,0.086645,0.21251,0.15126,-0.021748,-3.2204e-05,0.0079823,-5.3732e-06,-5.3008e-06,0.0,0.0
5070000.0,0.10396,0.20973,0.15257,-0.010948,-0.0023923,0.00908,2.2872e-05,-5.1611e-06,0.0,0.0
5080000.0,0.11507,0.19985,0.15625,-0.00053699,-0.0063621,0.010796,5.649e-05,-5.086e-06,0.0,0.0
5090000.0,0.11678,0.1854,0.16209,0.0087329,-0.010702,0.013498,9.9659e-05,-5.0558e-06,0.0,0.0
5100000.0,0.10698,0.16975,0.17039,0.018005,-0.012771,0.017808,0.00015634,-4.9869e-06,0.0,0.0
5102000.0,0.10356,0.16691,0.17242,0.020204,-0.01244,0.018943,0.00016927,-4.9549e-06,0.0,0.0
5104000.0,0.099684,0.16433,0.17459,0.022661,-0.011683,0.020189,0.00018253,-4.9125e-06,0.0,0.0
5106000.0,0.095404,0.16209,0.17692,0.025473,-0.010386,0.021552,0.00019589,-4.8575e-06,0.0,0.0
5108000.0,0.090796,0.16031,0.1794,0.028756,-0.0084088,0.02304,0.00020902,-4.7873e-06,0.0,0.0
5110000.0,0.085985,0.15913,0.18204,0.032657,-0.0055839,0.024652,0.00022146,-4.6993e-06,0.0,0.0
5112000.0,0.081153,0.15872,0.18481,0.037349,-0.001711,0.026383,0.00023252,-4.591e-06,0.0,0.0
5114000.0,0.076568,0.1593,0.1877,0.043035,0.0034395,0.028217,0.00024127,-4.4601e-06,0.0,0.0
5115000.0,0.074478,0.16003,0.18917,0.046322,0.006572,0.029164,0.00024441,-4.3857e-06,0.0,0.0
5116000.0,0.072599,0.16109,0.19064,0.049944,0.010119,0.030122,0.00024648,-4.3053e-06,0.0,0.0
5117000.0,0.070996,0.16252,0.19211,0.05393,0.014111,0.031085,0.00024728,-4.2189e-06,0.0,0.0
5118000.0,0.069743,0.16434,0.19356,0.058309,0.018579,0.032044,0.00024657,-4.1269e-06,0.0,0.0
5119000.0,0.068922,0.1666,0.19497,0.063108,0.023547,0.032985,0.00024411,-4.0296e-06,0.0,0.0
5120000.0,0.068625,0.16931,0.19632,0.068346,0.029035,0.033898,0.00023964,-3.9278e-06,0.0,0.0
5121000.0,0.068947,0.17249,0.19759,0.074041,0.035055,0.034764,0.00023288,-3.8225e-06,0.0,0.0
5122000.0,0.069989,0.17617,0.19875,0.080197,0.041607,0.035567,0.00022356,-3.7149e-06,0.0,0.0
5123000.0,0.07185,0.18034,0.19977,0.08681,0.048678,0.036288,0.00021143,-3.6067e-06,0.0,0.0
5124000.0,0.074627,0.18499,0.20063,0.093863,0.056238,0.036904,0.00019626,-3.4998e-06,0.0,0.0
5125000.0,0.078406,0.19011,0.20128,0.10132,0.064237,0.037393,0.00017787,-3.3966e-06,0.0,0.0
5126000.0,0.083258,0.19565,0.20171,0.10913,0.072606,0.037734,0.00015612,-3.2996e-06,0.0,0.0
5127000.0,0.089231,0.20155,0.20188,0.11721,0.081251,0.037906,0.00013099,-3.2117e-06,0.0,0.0
5128000.0,0.096344,0.20773,0.20176,0.12549,0.090061,0.037891,0.00010254,-3.1359e-06,0.0,0.0
5129000.0,0.10458,0.2141,0.20134,0.13385,0.098904,0.037673,7.0941e-05,-3.0751e-06,0.0,0.0
5130000.0,0.11389,0.22055,0.20061,0.14217,0.10764,0.037244,3.6488e-05,-3.0319e-06,0.0,0.0
5131000.0,0.12417,0.22694,0.19956,0.15032,0.11611,0.0366,-4.1016e-07,-3.0089e-06,0.0,0.0
5132000.0,0.1353,0.23317,0.19821,0.15818,0.12416,0.035745,-3.9245e-05,-3.0078e-06,0.0,0.0
5133000.0,0.14712,0.23909,0.19656,0.16561,0.13166,0.034689,-7.9427e-05,-3.03e-06,0.0,0.0
5134000.0,0.15942,0.2446,0.19466,0.17251,0.13847,0.033449,-0.00012032,-3.076e-06,0.0,0.0
5135000.0,0.17202,0.24959,0.19253,0.17878,0.1445,0.03205,-0.00016126,-3.1455e-06,0.0,0.0
5136000.0,0.1847,0.25398,0.19022,0.18434,0.14968,0.030517,-0.00020162,-3.2375e-06,0.0,0.0
5137000.0,0.19727,0.25771,0.18777,0.18915,0.15395,0.028881,-0.00024082,-3.3506e-06,0.0,0.0
5138000.0,0.20954,0.26076,0.18523,0.19319,0.1573,0.027173,-0.00027834,-3.4826e-06,0.0,0.0
5139000.0,0.22137,0.26309,0.18264,0.19647,0.15975,0.025422,-0.00031377,-3.631e-06,0.0,0.0
5140000.0,0.23262,0.26474,0.18004,0.19899,0.16134,0.023658,-0.00034681,-3.7933e-06,0.0,0.0
5142000.0,0.25301,0.26608,0.17497,0.20199,0.16217,0.020188,-0.00040493,-4.1486e-06,0.0,0.0
5144000.0,0.2703,0.26515,0.17023,0.20265,0.16038,0.016919,-0.00045211,-4.5285e-06,0.0,0.0
5146000.0,0.28443,0.26241,0.16595,0.2015,0.15664,0.013948,-0.00048886,-4.9163e-06,0.0,0.0
5148000.0,0.29562,0.25833,0.16219,0.19905,0.15155,0.011318,-0.00051638,-5.3002e-06,0.0,0.0
5150000.0,0.30422,0.25333,0.15895,0.19574,0.14563,0.0090358,-0.00053612,-5.6723e-06,0.0,0.0
5155000.0,0.31698,0.23883,0.15281,0.18577,0.12953,0.0046983,-0.00056073,-6.5289e-06,0.0,0.0
5160000.0,0.3215,0.22383,0.14882,0.17564,0.11403,0.001883,-0.00056393,-7.2762e-06,0.0,0.0
5165000.0,0.32148,0.20968,0.14622,0.16657,0.10034,8.7441e-05,-0.00055696,-7.9337e-06,0.0,0.0
5170000.0,0.31909,0.1968,0.14447,0.15883,0.088617,-0.0010512,-0.00054576,-8.5255e-06,0.0,0.0
5180000.0,0.31137,0.17466,0.14229,0.14691,0.070157,-0.002215,-0.0005209,-9.5872e-06,0.0,0.0
5190000.0,0.30261,0.1564,0.14084,0.1385,0.056536,-0.002632,-0.00049841,-1.0566e-05,0.0,0.0
5200000.0,0.29397,0.14089,0.13957,0.13239,0.04608,-0.0027148,-0.00047944,-1.1516e-05,0.0,0.0
5210000.0,0.28571,0.12733,0.13824,0.12778,0.037711,-0.0026375,-0.0004633,-1.2467e-05,0.0,0.0
5220000.0,0.27781,0.1152,0.13676,0.12415,0.030732,-0.0024767,-0.00044893,-1.3435e-05,0.0,0.0
5230000.0,0.27016,0.10409,0.13511,0.12117,0.024678,-0.0022656,-0.00043523,-1.4431e-05,0.0,0.0
5240000.0,0.26262,0.093755,0.13325,0.11859,0.019207,-0.0020158,-0.00042101,-1.5462e-05,0.0,0.0
5250000.0,0.25501,0.083984,0.13118,0.11622,0.014041,-0.001725,-0.00040488,-1.6534e-05,0.0,0.0
5260000.0,0.24709,0.074618,0.12891,0.11387,0.0089036,-0.0013783,-0.00038492,-1.765e-05,0.0,0.0
5270000.0,0.23849,0.065519,0.12645,0.11131,0.0034515,-0.00094159,-0.00035804,-1.8814e-05,0.0,0.0
5280000.0,0.22848,0.056547,0.12385,0.10817,-0.0028889,-0.00033781,-0.00031821,-2.0024e-05,0.0,0.0
5290000.0,0.21516,0.047509,0.12127,0.10355,-0.011489,0.00065197,-0.00024995,-2.1269e-05,0.0,0.0
5300000.0,0.18926,0.037934,0.11965,0.093485,-0.028516,0.0031926,-8.04e-05,-2.2434e-05,0.0,0.0
5310000.0,0.30097,0.08422,0.11424,0.16956,0.086092,-0.0036285,-0.0011032,-2.0991e-05,0.0,0.0
5320000.0,0.21939,0.044885,0.11444,0.11036,-0.018281,0.0013805,-0.00022851,-2.7141e-05,0.0,0.0
5330000.0,0.14032,0.018578,0.11314,0.084339,-0.054572,0.0086771,0.00025913,-2.6716e-05,0.0,0.0
5340000.0,-0.0018895,0.096523,0.14625,0.082337,-0.071155,0.041877,0.0012007,-1.6436e-05,0.0,0.0
5350000.0,0.30445,0.083849,0.1023,0.2007,0.13142,0.0014738,-0.0016428,-2.1978e-05,0.0,0.0
5355000.0,0.29655,0.044972,0.090174,0.17554,0.095945,-0.0040561,-0.0014718,-2.6979e-05,0.0,0.0
5360000.0,0.28199,0.025987,0.083281,0.15959,0.074059,-0.0051423,-0.0013149,-2.964e-05,0.0,0.0
5365000.0,0.26978,0.01454,0.076268,0.14745,0.060683,-0.0052622,-0.0012134,-3.1681e-05,0.0,0.0
5366000.0,0.26757,0.012934,0.074551,0.14502,0.058708,-0.005245,-0.001199,-3.2087e-05,0.0,0.0
5367000.0,0.26538,0.011666,0.072644,0.14246,0.056939,-0.0052192,-0.0011866,-3.2507e-05,0.0,0.0
5368000.0,0.26318,0.010905,0.070508,0.13973,0.055376,-0.0051852,-0.0011762,-3.2949e-05,0.0,0.0
5369000.0,0.26089,0.010986,0.068127,0.1368,0.054024,-0.0051419,-0.0011678,-3.3418e-05,0.0,0.0
5370000.0,0.2584,0.012576,0.065591,0.13374,0.052888,-0.0050864,-0.0011612,-3.3912e-05,0.0,0.0
5371000.0,0.25554,0.016954,0.06335,0.13103,0.051929,-0.0050123,-0.001155,-3.4393e-05,0.0,0.0
5372000.0,0.25212,0.026171,0.062869,0.13021,0.050953,-0.0049112,-0.0011443,-3.4716e-05,0.0,0.0
5373000.0,0.24841,0.041177,0.067396,0.13478,0.049357,-0.004786,-0.0011179,-3.4528e-05,0.0,0.0
5374000.0,0.24589,0.054985,0.078876,0.14696,0.046407,-0.0046862,-0.0010676,-3.3551e-05,0.0,0.0
5375000.0,0.2458,0.055586,0.090537,0.15959,0.042839,-0.0046703,-0.0010149,-3.2429e-05,0.0,0.0
5380000.0,0.24611,0.014481,0.089388,0.15949,0.035377,-0.0047181,-0.00095819,-3.3003e-05,0.0,0.0
5385000.0,0.24171,0.0003097,0.081159,0.1521,0.031686,-0.0045933,-0.00094068,-3.4562e-05,0.0,0.0
5390000.0,0.23728,-0.0075741,0.075435,0.1479,0.028539,-0.0044545,-0.00092219,-3.5864e-05,0.0,0.0
5395000.0,0.23322,-0.013573,0.070639,0.14515,0.025823,-0.0043247,-0.00090551,-3.7057e-05,0.0,0.0
5400000.0,0.22952,-0.018722,0.066213,0.14315,0.023461,-0.004207,-0.00089109,-3.82e-05,0.0,0.0
5410000.0,0.22302,-0.027706,0.0577,0.1404,0.019546,-0.0040059,-0.00086803,-4.042e-05,0.0,0.0
5420000.0,0.21749,-0.035618,0.049167,0.13852,0.016408,-0.0038422,-0.00085053,-4.2607e-05,0.0,0.0
5430000.0,0.21276,-0.0427,0.040423,0.13708,0.013815,-0.0037065,-0.00083642,-4.4775e-05,0.0,0.0
5440000.0,0.20878,-0.048948,0.031437,0.13585,0.011623,-0.0035911,-0.0008241,-4.6917e-05,0.0,0.0
5450000.0,0.20555,-0.054247,0.022258,0.13465,0.0097424,-0.00349,-0.00081234,-4.9012e-05,0.0,0.0
5460000.0,0.20311,-0.058397,0.013003,0.13338,0.0081133,-0.0033985,-0.00080014,-5.1027e-05,0.0,0.0
5470000.0,0.20155,-0.06114,0.0038522,0.13191,0.0066966,-0.0033122,-0.00078665,-5.2922e-05,0.0,0.0
5480000.0,0.20099,-0.062165,-0.004944,0.13015,0.0054654,-0.0032278,-0.00077114,-5.4646e-05,0.0,0.0
5490000.0,0.20155,-0.061123,-0.01306,0.12799,0.0044002,-0.003142,-0.000753,-5.6146e-05,0.0,0.0
5500000.0,0.20335,-0.057659,-0.020095,0.12535,0.0034862,-0.0030523,-0.00073176,-5.7365e-05,0.0,0.0
5510000.0,0.20651,-0.051443,-0.02559,0.12216,0.0027095,-0.0029569,-0.00070715,-5.8254e-05,0.0,0.0
5520000.0,0.21107,-0.04222,-0.029051,0.11837,0.002055,-0.0028549,-0.00067917,-5.8775e-05,0.0,0.0
5530000.0,0.21702,-0.029875,-0.029996,0.11396,0.001505,-0.0027465,-0.00064813,-5.8916e-05,0.0,0.0
5540000.0,0.22426,-0.014484,-0.028017,0.10898,0.0010369,-0.0026334,-0.00061472,-5.8698e-05,0.0,0.0
5550000.0,0.23258,0.0036435,-0.022853,0.10351,0.00062403,-0.0025188,-0.00057996,-5.8185e-05,0.0,0.0
5560000.0,0.24165,0.023954,-0.014444,0.09769,0.00023605,-0.0024072,-0.00054517,-5.7486e-05,0.0,0.0
5570000.0,0.25107,0.045689,-0.0029717,0.091711,-0.00015861,-0.002304,-0.00051177,-5.6747e-05,0.0,0.0
5580000.0,0.26043,0.067965,0.011151,0.085771,-0.00058998,-0.0022151,-0.00048118,-5.614e-05,0.0,0.0
5590000.0,0.26931,0.089875,0.027326,0.080068,-0.0010836,-0.0021459,-0.00045457,-5.5845e-05,0.0,0.0
5600000.0,0.27735,0.1106,0.04485,0.074773,-0.0016588,-0.0021012,-0.00043278,-5.603e-05,0.0,0.0
5605000.0,0.28097,0.1203,0.053891,0.07232,-0.0019809,-0.0020892,-0.00042384,-5.635e-05,0.0,0.0
5610000.0,0.28429,0.12948,0.063003,0.070014,-0.0023273,-0.0020844,-0.00041623,-5.6841e-05,0.0,0.0
5615000.0,0.2873,0.13809,0.072108,0.067863,-0.0026985,-0.0020872,-0.00040994,-5.7518e-05,0.0,0.0
5620000.0,0.28998,0.14608,0.081133,0.065872,-0.0030947,-0.0020978,-0.00040495,-5.839e-05,0.0,0.0
5625000.0,0.29234,0.15345,0.090015,0.064045,-0.0035156,-0.0021162,-0.00040122,-5.9467e-05,0.0,0.0
5630000.0,0.29438,0.16017,0.098702,0.062383,-0.0039612,-0.0021425,-0.0003987,-6.0756e-05,0.0,0.0
5635000.0,0.29609,0.16626,0.10715,0.060888,-0.0044308,-0.0021768,-0.00039732,-6.2262e-05,0.0,0.0
5640000.0,0.2975,0.17172,0.11532,0.059559,-0.0049241,-0.002219,-0.00039702,-6.3991e-05,0.0,0.0
5645000.0,0.29861,0.17656,0.1232,0.058398,-0.0054405,-0.0022691,-0.00039774,-6.5945e-05,0.0,0.0
5650000.0,0.29944,0.18083,0.13076,0.057411,-0.0059789,-0.0023272,-0.00039942,-6.8127e-05,0.0,0.0
5655000.0,0.30002,0.18457,0.13801,0.056611,-0.0065378,-0.0023933,-0.00040202,-7.0539e-05,0.0,0.0
5660000.0,0.30036,0.18781,0.14496,0.056029,-0.0071132,-0.0024671,-0.00040548,-7.3184e-05,0.0,0.0
5665000.0,0.30054,0.19066,0.15163,0.055729,-0.0076941,-0.0025486,-0.00040965,-7.6064e-05,0.0,0.0
5670000.0,0.30068,0.19329,0.1581,0.055852,-0.0082487,-0.0026368,-0.00041408,-7.918e-05,0.0,0.0
5675000.0,0.30113,0.19603,0.16452,0.0567,-0.0086781,-0.0027284,-0.00041697,-8.2542e-05,0.0,0.0
5680000.0,0.30284,0.19964,0.17106,0.05878,-0.0086811,-0.0028128,-0.00041165,-8.6185e-05,0.0,0.0
5685000.0,0.30724,0.20451,0.17725,0.061518,-0.0077501,-0.0028692,-0.00038228,-9.0217e-05,0.0,0.0
5690000.0,0.3105,0.20644,0.18095,0.060273,-0.0069795,-0.0029313,-0.00034382,-9.4641e-05,0.0,0.0
5695000.0,0.30832,0.20398,0.18332,0.056137,-0.0079076,-0.0030622,-0.00034197,-9.9174e-05,0.0,0.0
5700000.0,0.30506,0.2015,0.18629,0.053468,-0.0092488,-0.0032201,-0.00035549,-0.00010387,0.0,0.0
5705000.0,0.30242,0.19974,0.18959,0.052101,-0.010418,-0.0033822,-0.00036772,-0.00010885,0.0,0.0
5710000.0,0.30027,0.19832,0.19288,0.051369,-0.011426,-0.0035478,-0.00037674,-0.00011414,0.0,0.0
5715000.0,0.29841,0.19699,0.19601,0.050951,-0.012336,-0.0037192,-0.00038318,-0.00011976,0.0,0.0
5720000.0,0.2967,0.19562,0.19895,0.050705,-0.013191,-0.0038985,-0.00038767,-0.00012573,0.0,0.0
5725000.0,0.29507,0.19417,0.20168,0.050564,-0.014016,-0.0040869,-0.0003906,-0.00013206,0.0,0.0
